--- Atoms: 
CONJESTED('237_60') Truth=[1]
CONJESTED('96_331') Truth=[0.13]
CONJESTED('66_279') Truth=[0.47]
CONJESTED('246_163') Truth=[0.41]
CONJESTED('50_365') Truth=[1]
CONJESTED('220_520') Truth=[0.05]
CONJESTED('81_467') Truth=[0.81]
CONJESTED('276_105') Truth=[0]
CONJESTED('181_0') Truth=[0.01]
CONJESTED('513_38') Truth=[0.47]
CONJESTED('564_602') Truth=[0.24]
CONJESTED('574_200') Truth=[0.06]
CONJESTED('97_268') Truth=[0.42]
CONJESTED('326_473') Truth=[0.28]
CONJESTED('559_372') Truth=[0.55]
CONJESTED('422_306') Truth=[0.5]
CONJESTED('311_144') Truth=[0.41]
CONJESTED('551_576') Truth=[0.5]
CONJESTED('159_11') Truth=[0]
CONJESTED('472_183') Truth=[0.04]
CONJESTED('73_218') Truth=[0.18]
CONJESTED('195_351') Truth=[0.5]
CONJESTED('357_450') Truth=[0.42]
CONJESTED('309_300') Truth=[0.41]
CONJESTED('148_341') Truth=[0]
CONJESTED('239_194') Truth=[0.02]
CONJESTED('170_33') Truth=[0.42]
CONJESTED('202_65') Truth=[0]
CONJESTED('558_106') Truth=[0.42]
CONJESTED('292_109') Truth=[0.72]
CONJESTED('312_187') Truth=[0.36]
CONJESTED('335_1') Truth=[0]
CONJESTED('388_338') Truth=[0.5]
CONJESTED('440_385') Truth=[0.04]
CONJESTED('453_541') Truth=[0.03]
CONJESTED('223_157') Truth=[0.02]
CONJESTED('34_386') Truth=[0.4]
CONJESTED('0_64') Truth=[0.04]
CONJESTED('215_392') Truth=[0.03]
CONJESTED('444_20') Truth=[0.01]
CONJESTED('566_226') Truth=[0.01]
CONJESTED('485_586') Truth=[0.16]
CONJESTED('373_559') Truth=[0.21]
CONJESTED('20_169') Truth=[0.02]
CONJESTED('429_447') Truth=[0.11]
CONJESTED('589_327') Truth=[0.01]
CONJESTED('301_512') Truth=[0.08]
CONJESTED('140_433') Truth=[0.28]
CONJESTED('470_371') Truth=[0.44]
CONJESTED('141_480') Truth=[0.5]
CONJESTED('583_357') Truth=[0.16]
CONJESTED('455_355') Truth=[1]
CONJESTED('245_208') Truth=[0]
CONJESTED('550_205') Truth=[0.75]
CONJESTED('517_519') Truth=[1]
CONJESTED('254_188') Truth=[0.06]
CONJESTED('188_104') Truth=[0.12]
CONJESTED('325_518') Truth=[1]
CONJESTED('10_495') Truth=[0.39]
CONJESTED('259_465') Truth=[0]
CONJESTED('71_545') Truth=[0.42]
CONJESTED('384_97') Truth=[0.3]
CONJESTED('1_17') Truth=[0]
CONJESTED('283_581') Truth=[0.35]
CONJESTED('222_203') Truth=[0.14]
CONJESTED('381_417') Truth=[0.03]
CONJESTED('332_540') Truth=[0.16]
CONJESTED('590_112') Truth=[0.16]
CONJESTED('298_319') Truth=[0]
CONJESTED('73_259') Truth=[0]
CONJESTED('569_191') Truth=[0.06]
CONJESTED('527_558') Truth=[0.16]
CONJESTED('423_12') Truth=[0.04]
CONJESTED('21_193') Truth=[0.17]
CONJESTED('391_265') Truth=[0.16]
CONJESTED('397_311') Truth=[0.13]
CONJESTED('228_102') Truth=[0.5]
CONJESTED('228_346') Truth=[0.05]
CONJESTED('231_158') Truth=[0.13]
CONJESTED('495_118') Truth=[0.42]
CONJESTED('316_533') Truth=[0.42]
CONJESTED('277_124') Truth=[0.72]
CONJESTED('205_550') Truth=[0.35]
CONJESTED('599_467') Truth=[0.38]
CONJESTED('154_564') Truth=[0.5]
CONJESTED('423_573') Truth=[0.43]
CONJESTED('572_414') Truth=[0.07]
CONJESTED('340_323') Truth=[1]
CONJESTED('21_282') Truth=[0.5]
CONJESTED('528_575') Truth=[1]
CONJESTED('405_416') Truth=[0]
CONJESTED('224_150') Truth=[0.41]
CONJESTED('133_580') Truth=[1]
CONJESTED('461_319') Truth=[1]
CONJESTED('115_427') Truth=[0.41]
CONJESTED('349_322') Truth=[0.02]
CONJESTED('463_499') Truth=[0.01]
CONJESTED('549_314') Truth=[0.14]
CONJESTED('299_132') Truth=[0.05]
CONJESTED('57_269') Truth=[0.72]
CONJESTED('24_118') Truth=[0.33]
CONJESTED('356_241') Truth=[0.71]
CONJESTED('396_59') Truth=[0.05]
CONJESTED('108_508') Truth=[1]
CONJESTED('350_96') Truth=[0.04]
CONJESTED('165_206') Truth=[0.16]
CONJESTED('371_573') Truth=[0.49]
CONJESTED('1_245') Truth=[0]
CONJESTED('602_564') Truth=[0.57]
CONJESTED('529_239') Truth=[0.05]
CONJESTED('245_1') Truth=[0]
CONJESTED('337_174') Truth=[0.28]
CONJESTED('271_122') Truth=[0.14]
CONJESTED('286_344') Truth=[0.43]
CONJESTED('59_246') Truth=[0.13]
CONJESTED('95_377') Truth=[0.31]
CONJESTED('106_209') Truth=[0]
CONJESTED('107_482') Truth=[0.41]
CONJESTED('570_262') Truth=[0.5]
CONJESTED('492_252') Truth=[0]
CONJESTED('45_76') Truth=[0.22]
CONJESTED('8_97') Truth=[0.29]
CONJESTED('502_585') Truth=[0.07]
CONJESTED('445_395') Truth=[0.7]
CONJESTED('124_181') Truth=[0]
CONJESTED('151_19') Truth=[0.05]
CONJESTED('585_128') Truth=[0.23]
CONJESTED('321_242') Truth=[0.21]
CONJESTED('370_515') Truth=[0.26]
CONJESTED('409_367') Truth=[0.05]
CONJESTED('514_599') Truth=[0.24]
CONJESTED('371_470') Truth=[0.5]
CONJESTED('492_366') Truth=[1]
CONJESTED('331_9') Truth=[0.41]
CONJESTED('407_537') Truth=[0.5]
CONJESTED('208_245') Truth=[0]
CONJESTED('244_131') Truth=[0.02]
CONJESTED('138_255') Truth=[0.41]
CONJESTED('186_116') Truth=[0]
CONJESTED('571_534') Truth=[0.84]
CONJESTED('126_68') Truth=[0.31]
CONJESTED('77_306') Truth=[0.67]
CONJESTED('16_345') Truth=[0.04]
CONJESTED('92_493') Truth=[0.41]
CONJESTED('171_78') Truth=[0.18]
CONJESTED('302_386') Truth=[0.5]
CONJESTED('88_151') Truth=[0.02]
CONJESTED('386_339') Truth=[0.13]
CONJESTED('488_276') Truth=[0]
CONJESTED('483_418') Truth=[1]
CONJESTED('407_304') Truth=[1]
CONJESTED('206_315') Truth=[0.42]
CONJESTED('166_156') Truth=[1]
CONJESTED('123_278') Truth=[1]
CONJESTED('333_500') Truth=[1]
CONJESTED('263_234') Truth=[0.5]
CONJESTED('196_60') Truth=[0.03]
CONJESTED('573_371') Truth=[0.49]
CONJESTED('571_424') Truth=[0.45]
CONJESTED('290_460') Truth=[0.41]
CONJESTED('200_334') Truth=[0.17]
CONJESTED('515_405') Truth=[0]
CONJESTED('515_404') Truth=[0.44]
CONJESTED('205_508') Truth=[0.23]
CONJESTED('258_443') Truth=[0.28]
CONJESTED('64_251') Truth=[0.12]
CONJESTED('389_190') Truth=[1]
CONJESTED('194_293') Truth=[0.04]
CONJESTED('463_505') Truth=[0.41]
CONJESTED('314_546') Truth=[0.47]
CONJESTED('494_295') Truth=[0]
CONJESTED('475_32') Truth=[0.05]
CONJESTED('29_417') Truth=[0.04]
CONJESTED('568_62') Truth=[0.11]
CONJESTED('385_312') Truth=[0.13]
CONJESTED('157_117') Truth=[0.05]
CONJESTED('89_79') Truth=[0.16]
CONJESTED('250_197') Truth=[0.47]
CONJESTED('78_534') Truth=[0.58]
CONJESTED('183_413') Truth=[0.07]
CONJESTED('101_159') Truth=[0]
CONJESTED('79_106') Truth=[0.42]
CONJESTED('32_82') Truth=[0.13]
CONJESTED('508_205') Truth=[0.59]
CONJESTED('186_287') Truth=[0.62]
CONJESTED('193_90') Truth=[0.42]
CONJESTED('179_138') Truth=[0.13]
CONJESTED('65_148') Truth=[0]
CONJESTED('184_337') Truth=[0.42]
CONJESTED('113_445') Truth=[0.22]
CONJESTED('539_279') Truth=[0.54]
CONJESTED('209_53') Truth=[0.01]
CONJESTED('547_14') Truth=[0.41]
CONJESTED('520_547') Truth=[0.13]
CONJESTED('406_92') Truth=[0.13]
CONJESTED('329_404') Truth=[0.5]
CONJESTED('107_426') Truth=[0.05]
CONJESTED('430_173') Truth=[0]
CONJESTED('129_208') Truth=[0]
CONJESTED('55_602') Truth=[0.22]
CONJESTED('337_113') Truth=[0.08]
CONJESTED('364_235') Truth=[1]
CONJESTED('120_569') Truth=[0.08]
CONJESTED('120_205') Truth=[0.77]
CONJESTED('37_120') Truth=[1]
CONJESTED('465_46') Truth=[0]
CONJESTED('471_250') Truth=[0.14]
CONJESTED('150_55') Truth=[0.15]
CONJESTED('42_312') Truth=[0.13]
CONJESTED('15_103') Truth=[0.7]
CONJESTED('112_506') Truth=[0.42]
CONJESTED('586_215') Truth=[0.01]
CONJESTED('592_328') Truth=[0.05]
CONJESTED('415_579') Truth=[1]
CONJESTED('491_422') Truth=[1]
CONJESTED('135_204') Truth=[0]
CONJESTED('451_296') Truth=[0.06]
CONJESTED('390_525') Truth=[0.53]
CONJESTED('185_297') Truth=[1]
CONJESTED('403_227') Truth=[0.45]
CONJESTED('191_563') Truth=[0.15]
CONJESTED('586_100') Truth=[0.42]
CONJESTED('95_47') Truth=[0.02]
CONJESTED('545_513') Truth=[0.44]
CONJESTED('78_171') Truth=[1]
CONJESTED('508_378') Truth=[0]
CONJESTED('443_258') Truth=[0.59]
CONJESTED('474_478') Truth=[0.28]
CONJESTED('197_507') Truth=[0.8]
CONJESTED('482_107') Truth=[0.31]
CONJESTED('38_371') Truth=[0.49]
CONJESTED('158_510') Truth=[0.41]
CONJESTED('208_430') Truth=[0]
CONJESTED('359_402') Truth=[1]
CONJESTED('443_125') Truth=[0.41]
CONJESTED('296_125') Truth=[0.15]
CONJESTED('371_38') Truth=[0.49]
CONJESTED('242_80') Truth=[0.7]
CONJESTED('93_114') Truth=[0.41]
CONJESTED('496_545') Truth=[0.5]
CONJESTED('425_502') Truth=[0.03]
CONJESTED('297_184') Truth=[0.16]
CONJESTED('473_531') Truth=[0.72]
CONJESTED('345_309') Truth=[0.12]
CONJESTED('497_565') Truth=[0.06]
CONJESTED('218_88') Truth=[0.38]
CONJESTED('538_571') Truth=[0.3]
CONJESTED('52_313') Truth=[0.14]
CONJESTED('160_115') Truth=[0.12]
CONJESTED('248_588') Truth=[0.5]
CONJESTED('458_134') Truth=[0.08]
CONJESTED('273_101') Truth=[0]
CONJESTED('44_514') Truth=[0.09]
CONJESTED('548_381') Truth=[0.01]
CONJESTED('153_171') Truth=[0.07]
CONJESTED('137_366') Truth=[1]
CONJESTED('76_589') Truth=[0]
CONJESTED('118_36') Truth=[0.45]
CONJESTED('346_224') Truth=[0.13]
CONJESTED('23_363') Truth=[1]
CONJESTED('541_93') Truth=[0.12]
CONJESTED('594_356') Truth=[0.23]
CONJESTED('312_15') Truth=[0.21]
CONJESTED('13_45') Truth=[0.08]
CONJESTED('377_390') Truth=[0.47]
CONJESTED('69_151') Truth=[0.02]
CONJESTED('251_283') Truth=[0.41]
CONJESTED('392_313') Truth=[0.11]
CONJESTED('152_366') Truth=[0.48]
CONJESTED('579_470') Truth=[0.17]
CONJESTED('97_8') Truth=[0.55]
CONJESTED('330_560') Truth=[0.7]
CONJESTED('596_391') Truth=[0.05]
CONJESTED('500_388') Truth=[0.5]
CONJESTED('203_127') Truth=[0.41]
CONJESTED('322_549') Truth=[0.04]
CONJESTED('68_126') Truth=[0.42]
CONJESTED('532_31') Truth=[1]
CONJESTED('12_423') Truth=[0.16]
CONJESTED('449_591') Truth=[1]
CONJESTED('82_43') Truth=[0.41]
CONJESTED('565_286') Truth=[0.18]
CONJESTED('525_374') Truth=[0.59]
CONJESTED('281_292') Truth=[0.28]
CONJESTED('152_379') Truth=[0.48]
CONJESTED('323_224') Truth=[1]
CONJESTED('327_530') Truth=[0.04]
CONJESTED('302_34') Truth=[0.27]
CONJESTED('363_488') Truth=[0]
CONJESTED('128_152') Truth=[0.4]
CONJESTED('493_92') Truth=[0.03]
CONJESTED('577_578') Truth=[0.02]
CONJESTED('313_109') Truth=[0.36]
CONJESTED('92_406') Truth=[0.09]
CONJESTED('279_68') Truth=[0.16]
CONJESTED('252_85') Truth=[0]
CONJESTED('339_386') Truth=[0.39]
CONJESTED('216_339') Truth=[0.2]
CONJESTED('279_66') Truth=[0.68]
CONJESTED('214_509') Truth=[1]
CONJESTED('442_497') Truth=[0.02]
CONJESTED('253_50') Truth=[1]
CONJESTED('31_129') Truth=[0]
CONJESTED('192_440') Truth=[0.02]
CONJESTED('217_370') Truth=[0.08]
CONJESTED('352_8') Truth=[0.27]
CONJESTED('47_42') Truth=[0.04]
CONJESTED('161_444') Truth=[0]
CONJESTED('98_7') Truth=[0.5]
CONJESTED('249_448') Truth=[0.16]
CONJESTED('6_523') Truth=[0.03]
CONJESTED('523_431') Truth=[0.09]
CONJESTED('151_596') Truth=[0.03]
CONJESTED('428_27') Truth=[1]
CONJESTED('438_61') Truth=[1]
CONJESTED('145_482') Truth=[0.44]
CONJESTED('417_463') Truth=[0.1]
CONJESTED('229_54') Truth=[0.54]
CONJESTED('265_544') Truth=[0.52]
CONJESTED('208_39') Truth=[0]
CONJESTED('525_390') Truth=[0.5]
CONJESTED('218_282') Truth=[0.38]
CONJESTED('183_472') Truth=[0.02]
CONJESTED('546_257') Truth=[0.8]
CONJESTED('377_212') Truth=[0.84]
CONJESTED('561_405') Truth=[0]
CONJESTED('578_231') Truth=[0.04]
CONJESTED('236_185') Truth=[1]
CONJESTED('68_279') Truth=[0.5]
CONJESTED('467_599') Truth=[0.15]
CONJESTED('142_54') Truth=[0.25]
CONJESTED('530_454') Truth=[0.12]
CONJESTED('8_481') Truth=[0.67]
CONJESTED('563_120') Truth=[0.48]
CONJESTED('130_146') Truth=[0.22]
CONJESTED('544_412') Truth=[0.89]
CONJESTED('394_584') Truth=[1]
CONJESTED('328_477') Truth=[0.13]
CONJESTED('63_376') Truth=[1]
CONJESTED('380_276') Truth=[0]
CONJESTED('235_397') Truth=[0.05]
CONJESTED('53_160') Truth=[0.04]
CONJESTED('498_316') Truth=[0.16]
CONJESTED('193_218') Truth=[0.2]
CONJESTED('131_73') Truth=[0.05]
CONJESTED('499_350') Truth=[0.03]
CONJESTED('150_330') Truth=[0.22]
CONJESTED('294_225') Truth=[1]
CONJESTED('398_210') Truth=[0.03]
CONJESTED('182_481') Truth=[0.43]
CONJESTED('402_16') Truth=[0.01]
CONJESTED('339_216') Truth=[0.35]
CONJESTED('132_290') Truth=[0.13]
CONJESTED('27_334') Truth=[0.21]
CONJESTED('19_568') Truth=[0.1]
CONJESTED('174_110') Truth=[0.72]
CONJESTED('375_464') Truth=[0.7]
CONJESTED('468_244') Truth=[0.01]
CONJESTED('268_97') Truth=[0.26]
CONJESTED('102_555') Truth=[0.5]
CONJESTED('233_179') Truth=[0.05]
CONJESTED('441_130') Truth=[0.08]
CONJESTED('169_321') Truth=[0.06]
CONJESTED('239_71') Truth=[0.13]
CONJESTED('56_136') Truth=[0.5]
CONJESTED('260_166') Truth=[1]
CONJESTED('366_83') Truth=[0.18]
CONJESTED('374_412') Truth=[0.65]
CONJESTED('419_425') Truth=[1]
CONJESTED('256_277') Truth=[0.28]
CONJESTED('22_503') Truth=[0.5]
CONJESTED('122_307') Truth=[0.36]
CONJESTED('367_597') Truth=[0.13]
CONJESTED('522_10') Truth=[0.15]
CONJESTED('540_29') Truth=[0.42]
CONJESTED('97_537') Truth=[0.4]
CONJESTED('567_409') Truth=[1]
CONJESTED('597_33') Truth=[0.15]
CONJESTED('434_274') Truth=[0.13]
CONJESTED('180_517') Truth=[1]
CONJESTED('39_208') Truth=[0]
CONJESTED('477_155') Truth=[0.41]
CONJESTED('374_525') Truth=[1]
CONJESTED('293_66') Truth=[0.14]
CONJESTED('210_538') Truth=[0.09]
CONJESTED('481_97') Truth=[0.49]
CONJESTED('12_122') Truth=[0.12]
CONJESTED('354_434') Truth=[0.05]
CONJESTED('173_213') Truth=[0]
